actor_slug,type,title,url,captured_at,note
bilxtra-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=5303486688629563802&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
bileko-car-parts-norway-as-avd-arendal-bcp-arendal,website,Offisiell nettside,https://www.mekonomencompany.no/vare-merkevarer/bcp/,2026-04-15,
bileko-car-parts-norway-as-avd-arendal-bcp-arendal,map,Google Maps,https://maps.google.com/?cid=10723908292753592445&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
romnes-arendal-as-arendal,website,Offisiell nettside,https://www.romnes.no/,2026-04-15,
romnes-arendal-as-arendal,map,Google Maps,https://maps.google.com/?cid=6307236881980332284&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
arendal-badsenter-as-arendal,website,Offisiell nettside,https://www.abaad.no/,2026-04-15,
arendal-badsenter-as-arendal,map,Google Maps,https://maps.google.com/?cid=4901647838271060507&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
bathuset-arendal-as-arendal,website,Offisiell nettside,http://www.baat-arendal.no/,2026-04-15,
bathuset-arendal-as-arendal,map,Google Maps,https://maps.google.com/?cid=17514448853159752038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
lovdal-auto-as-mekonomen-bilverksted-nedenes,map,Google Maps,https://maps.google.com/?cid=5497699303208556061&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
fahrrad-reparaturstation-grimstad,map,Google Maps,https://maps.google.com/?cid=5944114434998826483&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
agder-karosseri-as-grimstad,website,Offisiell nettside,http://www.agderkarosseri.no/,2026-04-15,
agder-karosseri-as-grimstad,map,Google Maps,https://maps.google.com/?cid=6407935157756161082&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
auto-rep-as-grimstad,website,Offisiell nettside,http://autorep-as.no/,2026-04-15,
auto-rep-as-grimstad,map,Google Maps,https://maps.google.com/?cid=4135146168471680818&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
agder-teknikk-grimstad,website,Offisiell nettside,https://www.agderteknikk.no/,2026-04-15,
agder-teknikk-grimstad,map,Google Maps,https://maps.google.com/?cid=11387896086467084347&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
grimstad-badsenter-deler-verksted-opplag-grimstad,website,Offisiell nettside,https://www.gbaad.no/verksted/,2026-04-15,
grimstad-badsenter-deler-verksted-opplag-grimstad,map,Google Maps,https://maps.google.com/?cid=14369402057999406016&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
komposittservice-as-grimstad,website,Offisiell nettside,https://komposittservice.no/,2026-04-15,
komposittservice-as-grimstad,map,Google Maps,https://maps.google.com/?cid=9177800754496332129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
sb-verksted-og-transport-as-grimstad,website,Offisiell nettside,https://www.meca.no/bilverksted/grimstad/sb-verksted-og-transport-as,2026-04-15,
sb-verksted-og-transport-as-grimstad,map,Google Maps,https://maps.google.com/?cid=4758557749558778595&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
dekkskift-tvedestrand-tvedestrand,website,Offisiell nettside,https://dekkskifttvedestrand.no/,2026-04-15,
dekkskift-tvedestrand-tvedestrand,map,Google Maps,https://maps.google.com/?cid=12084331835240426998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
bilinstrument-service-tvedestrand,map,Google Maps,https://maps.google.com/?cid=14441349738628369549&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
cafeen-arendal-arendal,website,Offisiell nettside,https://www.cafeen-arendal.no/,2026-04-15,
cafeen-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=9506438815425666458&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
koselig-cafe-arendal,map,Google Maps,https://maps.google.com/?cid=8644840708197149232&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
cafe-victor-arendal,website,Offisiell nettside,http://www.cafevictor.no/,2026-04-15,
cafe-victor-arendal,map,Google Maps,https://maps.google.com/?cid=10481540520272457703&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
kopano-cafe-arendal,map,Google Maps,https://maps.google.com/?cid=12229220619877936497&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
fokussenteret-grimstad,website,Offisiell nettside,http://fokussenteret.no/,2026-04-15,
fokussenteret-grimstad,map,Google Maps,https://maps.google.com/?cid=17265785609486268000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
chr-repstads-sonner-as-grimstad,website,Offisiell nettside,http://www.peugeotgrimstad.no/,2026-04-15,
chr-repstads-sonner-as-grimstad,map,Google Maps,https://maps.google.com/?cid=18246421652592254020&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
grosle-rekvisita-roresand,website,Offisiell nettside,https://www.yourvismawebsite.com/grosle-rekvisita-ans/nettbutikk,2026-04-15,
grosle-rekvisita-roresand,map,Google Maps,https://maps.google.com/?cid=7705448158569967254&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
universitetet-i-agder-campus-grimstad-grimstad,website,Offisiell nettside,https://www.uia.no/,2026-04-15,
universitetet-i-agder-campus-grimstad-grimstad,map,Google Maps,https://maps.google.com/?cid=11189940913761581326&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
jernia-odden-grimstad,website,Offisiell nettside,https://www.jernia.no/,2026-04-15,
jernia-odden-grimstad,map,Google Maps,https://maps.google.com/?cid=17133344537266270216&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
radhusgata-spiseri-mer-risor,website,Offisiell nettside,https://www.radhusgata.no/,2026-04-15,
radhusgata-spiseri-mer-risor,map,Google Maps,https://maps.google.com/?cid=8843890648886432095&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
brygga-restaurant-bar-risor,website,Offisiell nettside,http://www.risorbrygga.no/,2026-04-15,
brygga-restaurant-bar-risor,map,Google Maps,https://maps.google.com/?cid=15900814469954968848&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
risorflekken-risor,website,Offisiell nettside,http://www.turer.no/risorflekken.php,2026-04-15,
risorflekken-risor,map,Google Maps,https://maps.google.com/?cid=6132932083022640638&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
risor-fiskemottak-as-risor,website,Offisiell nettside,http://www.fiskemottaket.no/,2026-04-15,
risor-fiskemottak-as-risor,map,Google Maps,https://maps.google.com/?cid=9768606346634240375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
tvedestrand-fjordhotell-tvedestrand,map,Google Maps,https://maps.google.com/?cid=18003282303826221177&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
stoga-a-s-bygland,website,Offisiell nettside,https://www.facebook.com/StogaAS,2026-04-15,
stoga-a-s-bygland,map,Google Maps,https://maps.google.com/?cid=10944245397658851987&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
midtstol-transport-as-arendal,website,Offisiell nettside,https://www.midtstoel.no/,2026-04-15,
midtstol-transport-as-arendal,map,Google Maps,https://maps.google.com/?cid=14948815044586269527&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
norsk-gjenvinning-as-arendal,website,Offisiell nettside,https://www.norskgjenvinning.no/,2026-04-15,
norsk-gjenvinning-as-arendal,map,Google Maps,https://maps.google.com/?cid=8749790402057504432&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
agder-renovasjon-driftsavdelingen-osterhus-grimstad,website,Offisiell nettside,http://agderrenovasjon.no/,2026-04-15,
agder-renovasjon-driftsavdelingen-osterhus-grimstad,map,Google Maps,https://maps.google.com/?cid=6279749782280804918&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
xl-bygg-grimstad-grimstad,website,Offisiell nettside,https://www.xl-bygg.no/butikker,2026-04-15,
xl-bygg-grimstad-grimstad,map,Google Maps,https://maps.google.com/?cid=4615637787185726492&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
byggmax-grimstad-grimstad,map,Google Maps,https://maps.google.com/?cid=6684455694227136589&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
arnas-grimstad,website,Offisiell nettside,http://www.arnas.no/om-arnas/,2026-04-15,
arnas-grimstad,map,Google Maps,https://maps.google.com/?cid=13089373076799135512&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rta-avfallsmottak-grenstol-tvedestrand-tvedestrand,website,Offisiell nettside,http://www.rta.no/?CatID=1226,2026-04-15,
rta-avfallsmottak-grenstol-tvedestrand-tvedestrand,map,Google Maps,https://maps.google.com/?cid=18079622453012944499&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
ekomarketarendal-arendal,website,Offisiell nettside,http://www.ekomarket.no/,2026-04-15,
ekomarketarendal-arendal,map,Google Maps,https://maps.google.com/?cid=14074676072800593239&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
kiwi-arendal-sentrum-arendal,website,Offisiell nettside,https://kiwi.no/Finn-butikk/kiwi-721-arendal-sentrum/,2026-04-15,
kiwi-arendal-sentrum-arendal,map,Google Maps,https://maps.google.com/?cid=499042696969164507&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
krydra-as-kvalitetskrydder-urter-og-kulinariske-ingredienser-pa-nett-arendal,website,Offisiell nettside,https://krydra.no/,2026-04-15,
krydra-as-kvalitetskrydder-urter-og-kulinariske-ingredienser-pa-nett-arendal,map,Google Maps,https://maps.google.com/?cid=1766681586118278680&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
sunkost-alti-arendal-arendal,website,Offisiell nettside,https://sunkost.no/sunkost-amfi-arendal-helsekost/,2026-04-15,
sunkost-alti-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=13160419010543013373&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
coop-mega-arendal-arendal,website,Offisiell nettside,https://www.coop.no/butikker/coop-mega/coop-mega-arendal-2621,2026-04-15,
coop-mega-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=17361992536483921212&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
bunnpris-arendal-arendal,website,Offisiell nettside,https://www.bunnpris.no/butikker/bunnpris-arendal,2026-04-15,
bunnpris-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=16438401825498585358&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
extra-havstad-arendal,website,Offisiell nettside,https://www.coop.no/butikker/extra/extra-havstad-4733,2026-04-15,
extra-havstad-arendal,map,Google Maps,https://maps.google.com/?cid=11578413798150166885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
extra-stoa-arendal,website,Offisiell nettside,https://www.coop.no/butikker/extra/extra-stoa-2609,2026-04-15,
extra-stoa-arendal,map,Google Maps,https://maps.google.com/?cid=14979582921054850804&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rema-1000-myrene-arendal,website,Offisiell nettside,https://rema.no/,2026-04-15,
rema-1000-myrene-arendal,map,Google Maps,https://maps.google.com/?cid=4961729830251864265&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rema-1000-krogenes-arendal,website,Offisiell nettside,https://rema.no/,2026-04-15,
rema-1000-krogenes-arendal,map,Google Maps,https://maps.google.com/?cid=2294834569312453801&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
extra-dampen-arendal,website,Offisiell nettside,https://www.coop.no/butikker/extra/extra-dampen-4738,2026-04-15,
extra-dampen-arendal,map,Google Maps,https://maps.google.com/?cid=16472100918481626400&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
sostrene-kjevik-arendal,website,Offisiell nettside,http://www.søstrenekjevik.no/,2026-04-15,
sostrene-kjevik-arendal,map,Google Maps,https://maps.google.com/?cid=10959076873045017359&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
extra-maxis-arendal,website,Offisiell nettside,https://www.coop.no/butikker/extra/extra-maxis-4566,2026-04-15,
extra-maxis-arendal,map,Google Maps,https://maps.google.com/?cid=11364141771551105947&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
ta-mer-mer-arendal,website,Offisiell nettside,https://www.facebook.com/profile.php?id=100095345132017,2026-04-15,
ta-mer-mer-arendal,map,Google Maps,https://maps.google.com/?cid=4681615341761201171&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
spar-arendal-sentrum-arendal,website,Offisiell nettside,https://spar.no/finn-butikk/spar-arendal-sentrum,2026-04-15,
spar-arendal-sentrum-arendal,map,Google Maps,https://maps.google.com/?cid=15101717780087334598&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
meny-krogenes-arendal,website,Offisiell nettside,https://meny.no/Finn-butikk/MENY-Krogenes/,2026-04-15,
meny-krogenes-arendal,map,Google Maps,https://maps.google.com/?cid=3176928501085095811&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
holdbart-arendal-arendal,website,Offisiell nettside,https://www.holdbart.no/,2026-04-15,
holdbart-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=1328019271199938429&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
obs-arendal-arendal,website,Offisiell nettside,https://www.obs.no/butikker/obs-arendal-sorvest?s=2254&utm_source=google_local&utm_medium=organic,2026-04-15,
obs-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=5058932899945947660&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
joker-hisoy-his,website,Offisiell nettside,https://joker.no/Finn-butikk/Joker-Hisoy,2026-04-15,
joker-hisoy-his,map,Google Maps,https://maps.google.com/?cid=6944553858715806190&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
kiwi-saltrod-saltrod,map,Google Maps,https://maps.google.com/?cid=4560522231556025766&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
plantehallen-arendal-arendal,website,Offisiell nettside,http://plantehallen.no/arendal,2026-04-15,
plantehallen-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=2140904127752719732&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
life-arendal,website,Offisiell nettside,http://www.life.no/,2026-04-15,
life-arendal,map,Google Maps,https://maps.google.com/?cid=11207808457379977229&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
havglott-by-morgenfugl-arendal,website,Offisiell nettside,https://morgenfugl.no/collections/eureka-havglott,2026-04-15,
havglott-by-morgenfugl-arendal,map,Google Maps,https://maps.google.com/?cid=11178790702485905570&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
gorr-go-mad-arendal,website,Offisiell nettside,http://www.gorrgomad.no/,2026-04-15,
gorr-go-mad-arendal,map,Google Maps,https://maps.google.com/?cid=5750311321952497283&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
hageland-arendal-arendal,website,Offisiell nettside,https://hageland.no/hagesenter/hageland-arendal/,2026-04-15,
hageland-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=5093015084967504000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rema-1000-his-his,website,Offisiell nettside,https://rema.no/,2026-04-15,
rema-1000-his-his,map,Google Maps,https://maps.google.com/?cid=9372886320400710606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
plantasjen-his,website,Offisiell nettside,https://www.plantasjen.no/no/vare-butikker/norge/arendal,2026-04-15,
plantasjen-his,map,Google Maps,https://maps.google.com/?cid=16380592260011897802&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
floriss-arendal-arendal,website,Offisiell nettside,http://floriss.no/,2026-04-15,
floriss-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=249490189070256714&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
meny-harebakken-arendal,website,Offisiell nettside,https://meny.no/Finn-butikk/Meny-Harebakken/,2026-04-15,
meny-harebakken-arendal,map,Google Maps,https://maps.google.com/?cid=14280365298849317396&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
prestegarden-i-froland-froland,map,Google Maps,https://maps.google.com/?cid=11322008572378781166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rema-1000-nedenes-nedenes,website,Offisiell nettside,https://rema.no/,2026-04-15,
rema-1000-nedenes-nedenes,map,Google Maps,https://maps.google.com/?cid=12661288021178969615&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
kiwi-blakstadheia-froland,website,Offisiell nettside,http://www.kiwi.no/,2026-04-15,
kiwi-blakstadheia-froland,map,Google Maps,https://maps.google.com/?cid=1924005662134348460&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
kiwi-grimstad-grimstad,map,Google Maps,https://maps.google.com/?cid=14365394907062889082&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
meny-grimstad-grimstad,website,Offisiell nettside,https://meny.no/Finn-butikk/MENY-Grimstad/,2026-04-15,
meny-grimstad-grimstad,map,Google Maps,https://maps.google.com/?cid=6139188807192340417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
kiwi-biesletta-grimstad,website,Offisiell nettside,https://kiwi.no/Finn-butikk/kiwi-744-biesletta/,2026-04-15,
kiwi-biesletta-grimstad,map,Google Maps,https://maps.google.com/?cid=16683609448791906352&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rema-1000-grimstad-grimstad,website,Offisiell nettside,https://rema.no/,2026-04-15,
rema-1000-grimstad-grimstad,map,Google Maps,https://maps.google.com/?cid=1678358324741168039&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
extra-oygardsdalen-grimstad,website,Offisiell nettside,https://www.coop.no/butikker/extra/extra-oygardsdalen-4269,2026-04-15,
extra-oygardsdalen-grimstad,map,Google Maps,https://maps.google.com/?cid=881473420888757242&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
sunkost-oddensenteret-grimstad,website,Offisiell nettside,https://sunkost.no/sunkost-oddensenteret-helsekost/,2026-04-15,
sunkost-oddensenteret-grimstad,map,Google Maps,https://maps.google.com/?cid=14429626923167784032&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
br-tellefsen-gronnsaksutsalg-grimstad,map,Google Maps,https://maps.google.com/?cid=953284970583233846&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rema-1000-grom-grimstad,website,Offisiell nettside,https://rema.no/,2026-04-15,
rema-1000-grom-grimstad,map,Google Maps,https://maps.google.com/?cid=2528575881986339268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
bunnpris-grimstad-grimstad,website,Offisiell nettside,https://www.bunnpris.no/butikker/bunnpris-grimstad,2026-04-15,
bunnpris-grimstad-grimstad,map,Google Maps,https://maps.google.com/?cid=10072650749895801993&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
smak-av-asia-asian-grocery-store-grimstad,website,Offisiell nettside,http://www.smakavasia.no/,2026-04-15,
smak-av-asia-asian-grocery-store-grimstad,map,Google Maps,https://maps.google.com/?cid=990387749763225128&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
joker-holvika-grimstad,website,Offisiell nettside,https://joker.no/finn-butikk/joker-holvika,2026-04-15,
joker-holvika-grimstad,map,Google Maps,https://maps.google.com/?cid=4550129266158989744&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
kiwi-bergemoen-grimstad,map,Google Maps,https://maps.google.com/?cid=6665416638319153522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
plantedottir-as-grimstad,website,Offisiell nettside,http://plantedottir.no/,2026-04-15,
